TARGET,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,15600,65019.0,66837.0,9.0,0.0,0.0,94.69068521,0.0,15.0,26.32256955,0,0,1,0,0,0
0,35000,197906.0,265000.0,4.0,0.0,0.0,246.5666667,0.0,32.0,34.81826182,0,0,0,1,0,0
0,28200,148455.0,191419.0,1.0,0.0,0.0,186.9830429,0.0,17.0,39.56330308,1,0,0,0,0,1
0,31000,37507.0,71612.0,10.0,0.0,0.0,112.8714443,0.0,24.0,31.78445617,0,0,1,0,0,0
0,13300,81574.0,103760.0,6.0,0.0,0.0,118.918494,0.0,27.0,24.76962193,1,0,0,1,0,0
0,26500,65019.0,122693.0,9.0,0.0,0.0,153.9424281,0.0,27.0,32.20081121,0,0,0,0,0,0
0,15000,65019.0,68020.0,1.0,0.0,0.0,173.4666667,0.0,0.0,1.920694367,0,0,1,0,0,0
0,20800,56364.0,115760.0,16.0,0.0,0.0,261.8140558,0.0,19.0,24.79795817,0,0,0,1,0,0
0,8400,30146.0,39326.0,11.0,0.0,0.0,183.0927495,0.0,12.0,23.09720188,1,0,0,1,0,0
0,14200,102512.0,128657.0,8.0,0.0,0.0,178.3390263,3.0,32.0,27.54114088,1,0,0,1,0,0
0,10600,46589.0,64559.0,8.0,0.0,0.0,85.23087649,2.0,33.0,40.45139254,1,0,1,0,0,0
0,10000,65019.0,56475.0,9.0,2.0,0.0,309.2644975,2.0,12.0,34.48718804,1,0,1,0,0,0
0,23700,138632.0,186585.0,20.0,0.0,0.0,225.8977256,0.0,24.0,42.76682961,0,0,0,1,0,0
0,13000,72931.0,96803.0,6.0,0.0,0.0,208.6728918,2.0,18.0,41.05223501,0,0,1,0,0,0
0,52200,65019.0,90240.0,7.0,0.0,0.0,341.8288117,0.0,7.0,24.01667109,1,0,1,0,0,0
0,17000,54780.0,93091.0,4.0,0.0,0.0,115.3753324,1.0,21.0,37.50862467,0,0,0,1,0,0
0,53700,65019.0,84205.0,7.0,0.0,0.0,339.6656147,0.0,7.0,22.63994036,1,0,1,0,0,0
0,14900,65303.0,84590.0,6.0,0.0,0.0,121.0649537,1.0,19.0,22.57682394,0,1,0,0,0,0
0,20900,152994.0,117934.0,4.0,0.0,0.0,98.50936023,3.0,34.0,32.31318716,0,0,0,1,0,0
0,18200,63852.0,93356.0,1.0,0.0,0.0,181.9117699,0.0,31.0,33.20940925,0,0,1,0,0,0
0,22800,76502.0,101288.0,20.0,0.0,0.0,188.0777225,0.0,12.0,40.35190229,0,0,1,0,0,0
0,22200,64809.0,96831.0,17.0,0.0,0.0,639.0581723,0.0,24.0,22.61418191,1,0,0,1,0,0
0,13100,50552.0,59889.0,4.0,0.0,0.0,178.6123626,0.0,13.0,38.76331381,0,0,1,0,0,0
0,12500,17659.0,31843.0,7.0,0.0,1.0,107.7410948,0.0,16.0,19.30085445,0,1,0,0,0,0
0,16100,94089.0,159427.0,6.0,0.0,0.0,101.9604601,0.0,16.0,35.99497953,1,0,0,1,0,0
0,6300,26655.0,29792.0,1.0,1.0,0.0,12.75926745,10.0,6.0,28.36185178,0,0,1,0,0,0
0,24200,92572.0,121310.0,9.0,0.0,0.0,117.0455007,1.0,24.0,30.48278003,1,0,0,0,0,0
0,10800,61791.0,78361.0,5.0,0.0,0.0,94.51806778,2.0,15.0,28.08852465,0,1,0,0,0,0
0,22300,34326.0,103199.0,6.0,0.0,0.0,141.6770299,0.0,14.0,30.47179852,1,0,1,0,0,0
0,9900,83821.0,124527.0,30.0,0.0,0.0,319.6519713,1.0,37.0,35.76942543,1,1,0,0,0,0
0,14800,53738.0,66258.0,7.0,0.0,0.0,240.8634414,0.0,17.0,34.53249609,0,0,1,0,0,0
0,18500,67290.0,95750.0,7.0,2.0,1.0,237.1,2.0,14.0,34.81826182,0,0,1,0,0,0
0,22000,70139.0,95042.0,2.0,0.0,0.0,97.90858291,2.0,29.0,32.52452824,0,0,1,0,0,0
0,69700,192163.0,293901.0,10.0,0.0,0.0,222.1475256,2.0,24.0,29.03823599,0,0,0,0,0,1
0,6200,45787.0,64854.0,4.0,0.0,1.0,63.11702323,0.0,16.0,36.53874734,0,0,1,0,0,0
0,34800,139519.0,195663.0,22.0,0.0,0.0,182.6647722,0.0,22.0,36.95591736,0,0,0,1,0,0
0,9900,35448.0,58056.0,11.0,0.0,0.0,229.5228444,1.0,31.0,37.2974321,0,0,1,0,0,0
0,11000,15129.0,29375.0,6.0,0.0,1.0,102.4333333,0.0,17.0,34.81826182,0,1,0,0,0,0
0,13600,58539.0,67899.0,29.0,1.0,2.0,194.2738338,1.0,23.0,37.13442194,1,0,1,0,0,0
0,12700,79448.0,91004.0,20.0,0.0,0.0,227.5073902,10.0,23.0,34.46430215,0,0,0,0,0,0
0,22800,65019.0,97634.0,8.0,0.0,0.0,177.5697403,1.0,16.0,40.77224843,1,0,1,0,0,0
0,13300,65019.0,27136.0,27.0,0.0,0.0,210.9969755,1.0,4.0,23.80714773,1,0,1,0,0,0
0,5000,26037.0,35000.0,12.0,0.0,0.0,182.6333333,0.0,13.0,34.81826182,1,0,0,1,0,0
0,8600,124810.0,176581.0,8.0,0.0,0.0,213.3028848,1.0,19.0,32.87645851,0,0,1,0,0,0
0,23700,62949.0,99295.0,15.0,0.0,0.0,145.3552803,0.0,14.0,36.03276029,1,1,0,0,0,0
0,5200,43039.0,53521.0,11.0,0.0,0.0,184.2966873,0.0,19.0,24.41476318,1,1,0,0,0,0
0,17800,100277.0,163702.0,7.0,1.0,0.0,256.8544712,0.0,24.0,36.35403645,0,0,1,0,0,0
0,5700,28127.0,36524.0,10.0,0.0,0.0,181.2829568,0.0,13.0,24.33953357,1,0,0,1,0,0
0,9600,84333.0,201281.0,14.0,0.0,0.0,13.21305726,0.0,7.0,17.82563094,1,0,0,0,0,1
0,11000,85149.0,106820.0,10.0,0.0,0.0,240.4333333,0.0,25.0,34.81826182,1,0,0,0,0,0
0,11500,44097.0,58336.0,0.0,0.0,0.0,173.3183208,0.0,20.0,38.19162603,0,1,0,0,0,0
0,22400,83990.0,111096.0,7.0,0.0,0.0,175.4089363,1.0,25.0,39.97273176,0,0,1,0,0,0
0,21800,65019.0,59736.0,7.0,0.0,0.0,304.7369303,0.0,18.0,36.71311371,0,0,1,0,0,0
0,28200,100353.0,131386.0,9.0,0.0,0.0,146.0654833,0.0,28.0,38.67920763,0,1,0,0,0,0
0,15600,83758.0,106992.0,3.0,0.0,0.0,127.6658177,1.0,24.0,39.01451939,1,0,0,1,0,0
0,8200,64006.0,80409.0,15.0,0.0,0.0,235.3632495,0.0,36.0,35.63672035,1,0,1,0,0,0
0,15900,38860.0,68912.0,9.0,0.0,0.0,250.9275029,1.0,16.0,22.17526323,0,0,0,1,0,0
0,26100,65019.0,120470.0,7.0,0.0,0.0,161.2876716,0.0,27.0,34.13000366,0,0,0,0,0,0
0,13800,21711.0,32357.0,7.0,0.0,0.0,105.6662342,0.0,17.0,20.3331556,0,1,0,0,0,0
0,8700,56904.0,64122.0,5.0,0.0,4.0,119.5554734,2.0,11.0,38.6956146,0,0,0,0,0,0
0,9000,56930.0,67557.0,0.0,0.0,1.0,118.6995161,2.0,18.0,36.68688204,0,0,1,0,0,0
0,16500,64992.0,97348.0,8.0,0.0,0.0,123.6688208,0.0,11.0,36.10792355,1,1,0,0,0,0
0,26900,57414.0,92916.0,0.0,0.0,0.0,70.28190571,0.0,22.0,34.39630178,0,1,0,0,0,0
0,14600,206126.0,235912.0,10.0,0.0,0.0,236.5081164,0.0,21.0,30.18121716,1,0,0,1,0,0
0,14900,65019.0,44066.0,0.0,0.0,0.0,313.7797311,1.0,8.0,27.75194278,1,0,1,0,0,0
0,19400,39334.0,103578.0,6.0,0.0,0.0,127.5305161,0.0,15.0,31.36762719,1,0,1,0,0,0
0,13000,44875.0,57713.0,0.0,1.0,0.0,184.9903244,1.0,12.0,28.60207607,0,0,1,0,0,0
0,22100,65019.0,65192.0,9.0,0.0,0.0,128.1567931,1.0,4.0,18.8829556,1,1,0,0,0,0
0,14200,84718.0,103804.0,21.0,0.0,0.0,123.6635751,4.0,23.0,30.63534815,1,0,1,0,0,0
0,5800,65019.0,41119.0,2.0,0.0,0.0,261.4052186,0.0,26.0,42.19194156,1,0,1,0,0,0
0,12000,76799.0,83864.0,8.0,0.0,0.0,102.2042743,0.0,22.0,27.17193008,0,0,0,0,0,0
0,9700,53527.0,58605.0,4.0,0.0,0.0,75.58454258,3.0,12.0,36.70953891,0,1,0,0,0,0
0,35100,88197.0,132776.0,30.0,0.0,0.0,333.0463123,0.0,20.0,39.29472094,0,0,0,0,0,0
0,20000,66820.0,100000.0,5.0,0.0,0.0,217.2666667,1.0,13.0,34.81826182,1,0,1,0,0,0
0,14200,44412.0,72946.0,19.0,0.0,0.0,196.1321341,0.0,15.0,23.77320187,0,0,0,1,0,0
0,8200,10909.0,37286.0,3.0,0.0,0.0,268.2546017,0.0,12.0,22.23295281,0,0,1,0,0,0
0,11300,16115.0,69113.0,22.0,0.0,2.0,403.5149997,0.0,12.0,22.16824452,0,0,0,1,0,0
0,21600,36777.0,68300.0,11.0,0.0,2.0,121.4942487,0.0,22.0,41.13829939,0,1,0,0,0,0
0,23400,125750.0,165732.0,6.0,0.0,0.0,195.0845391,0.0,38.0,20.73303164,0,0,0,1,0,0
0,14900,85486.0,97795.0,7.0,0.0,0.0,173.010785,1.0,26.0,41.58352917,1,1,0,0,0,0
0,12700,29471.0,48362.0,9.0,0.0,0.0,79.90287141,0.0,4.0,36.0206079,1,0,1,0,0,0
0,6500,75113.0,115900.0,29.0,0.0,0.0,332.7333333,2.0,38.0,34.81826182,1,1,0,0,0,0
0,36200,36974.0,54452.0,7.0,0.0,0.0,173.4666667,7.0,0.0,31.16435392,0,0,1,0,0,0
0,16200,65019.0,95280.0,7.0,0.0,0.0,194.4600162,1.0,10.0,33.12372818,0,0,1,0,0,0
0,16100,76644.0,103192.0,5.0,2.0,0.0,76.07793545,0.0,20.0,24.18793386,0,0,1,0,0,0
0,21900,61838.0,92091.0,5.0,0.0,0.0,171.5767001,0.0,16.0,37.80040089,0,1,0,0,0,0
0,11300,124205.0,196124.0,0.0,0.0,1.0,332.7233895,0.0,15.0,40.12016832,1,1,0,0,0,0
0,23500,75708.0,102198.0,2.0,0.0,0.0,231.4343159,5.0,23.0,42.17978642,0,0,0,0,0,0
0,33900,231455.0,290039.0,4.0,0.0,0.0,222.8746479,0.0,30.0,16.6894908,0,0,0,1,0,0
0,23300,81144.0,106102.0,7.0,0.0,0.0,288.3727394,1.0,28.0,33.27141336,0,0,0,0,0,0
0,33700,132617.0,172152.0,15.0,0.0,0.0,178.4111833,1.0,28.0,42.45764485,0,0,0,0,0,0
0,26400,240907.0,260638.0,7.0,1.0,0.0,255.415514,3.0,51.0,37.65291911,1,0,0,0,0,1
0,22900,90702.0,115355.0,24.0,0.0,0.0,308.85054,1.0,42.0,38.79333433,0,0,0,0,0,0
0,12700,107653.0,129752.0,8.0,0.0,0.0,181.0272753,2.0,32.0,29.46672103,1,0,0,1,0,0
0,16700,102687.0,137417.0,7.0,0.0,0.0,97.76351186,0.0,14.0,31.10800492,0,0,0,1,0,0
0,26200,77952.0,113285.0,5.0,0.0,0.0,90.01609154,1.0,31.0,39.39066028,0,0,1,0,0,0
0,11600,82326.0,94599.0,0.0,4.0,0.0,173.4666667,0.0,3.0,29.89362148,0,0,1,0,0,0
0,22600,41920.0,70383.0,5.0,0.0,0.0,178.7866403,1.0,26.0,36.09869413,0,1,0,0,0,0
0,25000,126462.0,207200.0,10.0,0.0,0.0,239.8,3.0,27.0,34.81826182,0,0,0,1,0,0
0,13100,69259.0,75149.0,11.0,0.0,0.0,240.4102919,3.0,37.0,40.73560441,0,1,0,0,0,0
0,23900,140328.0,183533.0,8.0,0.0,0.0,322.7881144,0.0,17.0,45.41317756,1,0,0,0,0,0
0,20700,110307.0,140902.0,13.0,0.0,1.0,243.3239163,0.0,24.0,41.3367401,0,1,0,0,0,0
0,25100,66938.0,92544.0,8.0,1.0,1.0,135.6650702,4.0,26.0,34.56587631,0,0,0,1,0,0
0,5200,16324.0,45187.0,7.0,0.0,0.0,221.1180817,0.0,11.0,42.71209384,1,0,0,0,0,1
0,21000,87000.0,140000.0,22.0,1.0,0.0,163.3666667,1.0,25.0,34.81826182,0,0,0,1,0,0
0,52700,23905.0,82670.0,4.0,2.0,0.0,253.3513018,7.0,14.0,42.83695513,1,0,1,0,0,0
0,6200,45356.0,82054.0,2.0,0.0,0.0,201.3344875,4.0,29.0,29.66171016,0,0,1,0,0,0
0,24400,87838.0,104468.0,6.0,0.0,0.0,173.4666667,0.0,21.29609620076682,30.28035484,1,0,1,0,0,0
0,34400,97971.0,145124.0,13.0,0.0,0.0,67.83204167,1.0,36.0,40.40270584,0,0,1,0,0,0
0,23000,91732.0,140728.0,7.0,0.0,0.0,203.9066776,0.0,21.0,27.69223742,0,0,0,1,0,0
0,19900,96435.0,130019.0,27.0,0.0,0.0,274.2825562,3.0,16.0,32.46920265,0,1,0,0,0,0
0,17400,25844.0,83229.0,7.0,0.0,0.0,247.7616459,0.0,50.0,43.70133124,1,0,1,0,0,0
0,15000,44623.0,72225.0,1.0,0.0,0.0,268.4203579,0.0,21.0,28.13158042,0,0,1,0,0,0
0,12000,29600.0,61250.0,7.5,0.0,0.0,264.8,1.0,16.0,34.81826182,0,0,0,1,0,0
0,24700,111107.0,163926.0,15.0,0.0,1.0,170.6294314,1.0,26.0,32.93429181,0,0,0,0,0,0
0,21000,94063.0,139868.0,7.0,0.0,0.0,207.2100355,0.0,21.0,30.24782255,0,0,0,1,0,0
0,18900,154563.0,198790.0,7.0,0.0,0.0,173.4666667,1.0,15.0,29.47261446,0,0,1,0,0,0
0,22200,45148.0,85341.0,24.0,0.0,0.0,275.601041,1.0,7.0,23.46160875,1,0,1,0,0,0
0,13400,78465.0,97506.0,5.0,3.0,0.0,71.44366499,1.0,21.0,24.47029999,0,0,1,0,0,0
0,18100,27186.0,77694.0,7.0,0.0,0.0,249.4133616,0.0,50.0,43.72793048,1,0,1,0,0,0
0,21400,88147.0,115000.0,3.0,0.0,0.0,213.2333333,2.0,27.0,34.81826182,0,0,0,0,0,1
0,13000,80277.0,106799.0,3.0,0.0,0.0,67.11166592,2.0,14.0,37.29777299,0,0,1,0,0,0
0,15600,75701.0,106389.0,0.0,0.0,0.0,278.6803944,2.0,21.0,40.10825906,0,0,0,1,0,0
0,13600,41000.0,73440.0,4.0,0.0,0.0,125.7666667,1.0,9.0,34.81826182,0,0,0,0,0,0
0,16100,107758.0,124610.0,0.0,0.0,0.0,129.1788981,0.0,29.0,34.2115674,0,0,0,1,0,0
0,26300,25685.0,51023.0,35.0,0.0,0.0,261.470872,0.0,23.0,40.08504815,0,0,1,0,0,0
0,10800,13365.0,66979.0,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968,1,0,1,0,0,0
0,24200,45902.0,70212.0,25.0,0.0,0.0,303.7624695,3.0,32.0,35.22386162,0,0,1,0,0,0
0,12800,100241.0,113073.0,17.0,0.0,1.0,197.2736792,1.0,15.0,39.46758845,0,0,1,0,0,0
0,20800,29503.0,54923.0,7.0,0.0,0.0,215.4807143,0.0,12.0,38.73213217,0,0,1,0,0,0
0,6000,53500.0,64790.0,0.1,0.0,2.0,105.4,3.0,18.0,34.81826182,0,0,1,0,0,0
0,24500,33537.0,57048.0,14.0,0.0,0.0,99.37613252,1.0,24.0,28.49500481,0,0,1,0,0,0
0,23400,35634.0,61149.0,7.0,0.0,0.0,204.6427862,0.0,13.0,41.11515894,0,0,1,0,0,0
0,13400,95084.0,117279.0,4.0,0.0,0.0,145.9623436,0.0,21.0,39.24466948,1,1,0,0,0,0
0,11800,65019.0,51246.0,11.0,0.0,0.0,305.5667157,2.0,13.0,32.50005907,1,0,1,0,0,0
0,8000,70917.0,83500.0,8.0,0.0,0.0,107.5,0.0,23.0,34.81826182,0,0,0,0,0,0
0,5200,67000.0,77000.0,9.0,0.0,1.0,119.7,0.0,25.0,34.81826182,1,0,1,0,0,0
0,23300,82472.0,110321.0,7.0,0.0,0.0,174.2399806,2.0,25.0,37.91287247,0,0,1,0,0,0
0,37700,141260.0,205493.0,5.0,0.0,0.0,148.1372394,0.0,31.0,34.3029739,1,0,0,1,0,0
0,19200,24430.0,128837.0,9.0,0.0,0.0,355.7984125,1.0,10.0,41.14774922,0,0,1,0,0,0
0,16400,86623.0,124048.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,35.81076936,0,0,1,0,0,0
0,15500,36650.0,62963.0,6.0,0.0,0.0,260.8567886,0.0,16.0,24.29905935,0,0,0,1,0,0
0,5000,51209.0,55320.0,5.0,0.0,1.0,69.1074656,0.0,15.0,35.02507297,0,0,1,0,0,0
0,25500,135728.0,178942.0,0.0,0.0,0.0,133.9564941,0.0,38.0,32.42562995,0,0,0,0,0,0
0,11300,64437.0,79857.0,5.0,0.0,0.0,88.78915597,2.0,14.0,27.89926789,0,1,0,0,0,0
0,14700,65019.0,89235.5,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,24.59537785,0,0,1,0,0,0
0,38400,31458.0,71821.0,4.0,0.0,0.0,191.9755584,2.0,17.0,24.98536247,0,0,0,1,0,0
0,39800,129611.0,191175.0,7.0,0.0,0.0,183.7992158,0.0,25.0,35.55248636,0,0,0,0,0,0
0,20100,36486.0,46883.0,3.0,0.0,0.0,117.783379,0.0,10.0,24.85145676,1,0,0,0,0,1
0,5800,79296.0,86885.0,19.0,0.0,1.0,307.9748816,1.0,23.0,39.95910877,0,0,0,0,0,0
0,21300,72450.0,88622.0,3.0,0.0,0.0,117.2101261,1.0,29.0,32.66110554,0,0,1,0,0,0
0,21000,90267.0,134000.0,7.0,0.0,0.0,160.9,0.0,32.0,34.81826182,1,0,0,1,0,0
0,11600,22635.0,33353.0,6.0,0.0,0.0,85.57207035,0.0,16.0,19.22387267,0,1,0,0,0,0
0,36300,35072.0,74829.0,4.0,1.0,0.0,195.5596417,2.0,18.0,23.01985524,0,0,0,1,0,0
0,10200,79257.0,105912.0,3.0,0.0,0.0,95.35537249,0.0,33.0,39.3913652,1,0,0,1,0,0
0,15700,95128.0,122248.0,10.0,0.0,0.0,171.0217817,0.0,27.0,36.33260042,0,0,1,0,0,0
0,32500,124548.0,169881.0,16.0,0.0,0.0,129.524283,1.0,17.0,28.85081359,0,0,0,1,0,0
0,14000,51721.0,61193.0,0.0,0.0,0.0,186.9993588,2.0,12.0,25.81001106,0,0,1,0,0,0
0,17500,100642.0,138550.0,3.0,0.0,0.0,115.0759476,3.0,16.0,32.17638026,0,1,0,0,0,0
0,18100,89454.0,119019.0,13.0,0.0,0.0,127.2461963,1.0,8.0,37.52527269,0,0,1,0,0,0
0,24500,65019.0,149489.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,15.44348605,0,0,1,0,0,0
0,43300,65019.0,53434.0,7.0,5.0,0.0,113.7376908,0.0,20.0,29.61653289,0,0,1,0,0,0
0,13000,61865.0,72045.0,0.0,0.0,0.0,172.6966846,2.0,34.0,42.56558229,0,0,0,1,0,0
0,13500,71698.0,93536.0,6.0,0.0,0.0,202.4658818,2.0,19.0,42.81473465,0,0,1,0,0,0
0,4100,57992.0,63797.0,7.0,0.0,4.0,165.505037,1.0,31.0,22.27817437,0,0,0,1,0,0
0,18000,90000.0,120600.0,25.0,0.0,0.0,272.9333333,3.0,17.0,34.81826182,0,1,0,0,0,0
0,9900,108155.0,219936.0,2.0,0.0,0.0,126.9393774,1.0,15.0,27.99205166,1,0,0,1,0,0
0,21300,134578.0,176968.0,25.0,0.0,5.0,334.0659169,0.0,27.0,31.87577109,0,0,0,0,0,0
0,14000,73062.0,88783.0,6.0,0.0,0.0,211.1025521,2.0,18.0,42.25458004,0,0,1,0,0,0
0,11500,43945.0,63337.0,2.0,0.0,1.0,193.7424854,0.0,21.0,27.62349396,0,0,0,0,0,0
0,12900,87270.0,97929.0,0.0,0.0,0.0,65.10749654,1.0,20.0,34.69636554,1,0,0,1,0,0
0,7000,58114.0,93391.0,6.0,0.0,0.0,200.0777551,1.0,24.0,31.73651179,1,0,0,1,0,0
0,16400,57651.0,76854.0,1.0,0.0,0.0,172.2000922,0.0,25.0,31.81962217,0,1,0,0,0,0
0,13400,53294.0,69042.0,0.0,0.0,0.0,214.3620435,0.0,9.0,36.30954976,0,0,1,0,0,0
0,22100,86148.0,141472.0,11.0,0.0,0.0,89.16146609,2.0,14.0,40.67729771,0,0,1,0,0,0
0,8500,83157.0,202962.0,14.0,0.0,0.0,13.68276401,0.0,8.0,21.29733923,1,0,0,0,0,1
0,18200,50250.0,72000.0,10.0,2.0,0.0,75.06666667,3.0,28.0,34.81826182,0,0,0,0,0,0
0,13200,155478.0,183646.0,5.0,0.0,0.0,196.2413709,1.0,55.0,35.60287536,1,1,0,0,0,0
0,39000,36335.0,50704.0,7.0,0.0,0.0,173.4666667,7.0,0.0,31.2443985,0,0,1,0,0,0
0,20600,79590.0,106014.0,7.0,0.0,0.0,180.0541538,2.0,25.0,40.69308168,0,0,1,0,0,0
0,8300,44783.0,63424.0,2.0,0.0,0.0,97.90083621,0.0,12.0,36.5878698,1,0,1,0,0,0
0,13600,87294.0,115183.0,11.0,0.0,2.0,185.3385058,0.0,28.0,35.54980874,1,0,0,1,0,0
0,6100,78753.0,95433.0,0.0,0.0,0.0,173.4666667,0.0,21.29609620076682,28.92511742,0,0,0,1,0,0
0,6300,44226.0,57779.0,7.0,0.0,0.0,63.62641325,0.0,16.0,33.11182911,0,0,1,0,0,0
0,7900,65019.0,75462.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,23.34502168,0,0,1,0,0,0
0,15400,59518.0,91172.0,2.0,0.0,0.0,159.0035106,0.0,25.0,24.9904907,0,1,0,0,0,0
0,17300,51185.0,65537.0,6.0,0.0,1.0,129.8379412,3.0,49.0,29.31159406,0,0,1,0,0,0
0,20800,65019.0,130472.0,1.0,0.0,0.0,308.410354,3.0,21.0,29.66545241,1,0,1,0,0,0
0,12200,70722.0,81760.0,0.0,0.0,0.0,219.7852728,3.0,26.0,30.27700538,0,0,1,0,0,0
0,7000,55000.0,63000.0,5.0,0.0,0.0,84.73333333,3.0,20.0,34.81826182,1,0,1,0,0,0
0,21400,134041.0,163103.0,6.0,1.0,0.0,172.0310693,0.0,38.0,19.63706875,0,0,0,1,0,0
0,12700,59440.0,88690.0,0.0,0.0,0.0,129.1526151,3.0,11.0,37.83827353,0,0,1,0,0,0
0,6000,51000.0,86125.0,6.0,0.0,0.0,222.1666667,2.0,24.0,34.81826182,1,0,0,1,0,0
0,22900,41130.0,81069.0,8.0,0.0,0.0,276.0876189,0.0,19.0,38.50140658,0,0,0,1,0,0
0,18700,68196.0,89641.0,0.0,2.0,1.0,112.9760412,1.0,26.0,34.41462163,0,0,1,0,0,0
0,18500,67686.0,95949.0,9.0,0.0,0.0,78.94907069,0.0,16.0,31.80824299,1,0,0,1,0,0
0,21600,59219.0,98111.0,18.0,0.0,0.0,626.7713928,1.0,23.0,21.24168423,1,0,0,1,0,0
0,10000,65019.0,69502.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,25.77278284,0,0,1,0,0,0
0,25300,118744.0,153552.0,5.0,0.0,0.0,307.876199,1.0,35.0,43.46926337,0,1,0,0,0,0
0,17400,56111.0,114521.0,2.0,0.0,2.0,154.8555239,1.0,24.0,38.69508356,1,1,0,0,0,0
0,32200,188427.0,293790.0,27.0,0.0,0.0,157.7262908,0.0,23.0,37.06575888,0,0,1,0,0,0
0,15600,102572.0,112721.0,3.0,0.0,1.0,271.270791,0.0,33.0,29.63441489,0,1,0,0,0,0
0,21000,42000.0,67000.0,7.0,0.0,0.0,66.63333333,2.0,19.0,34.81826182,0,0,1,0,0,0
0,6300,49498.0,64296.0,6.0,0.0,4.0,111.2065132,1.0,10.0,38.57713194,0,0,0,0,0,0
0,20100,45764.0,79967.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,38.64772791,0,0,1,0,0,0
0,5100,85583.0,115341.0,7.0,0.0,0.0,177.9582551,1.0,28.0,26.25797013,1,0,0,1,0,0
0,10300,54925.0,84078.0,2.0,0.0,1.0,189.6952729,0.0,13.0,29.13369741,1,0,1,0,0,0
0,22600,91177.0,112123.0,24.0,0.0,0.0,251.5824035,1.0,26.0,42.07798838,0,0,1,0,0,0
0,9300,65019.0,55350.0,9.0,0.0,0.0,308.3403318,2.0,13.0,33.6355254,1,0,1,0,0,0
0,26200,105096.0,136580.0,9.0,2.0,0.0,181.3585917,4.0,17.0,39.18736161,0,0,0,0,0,0
0,40700,371003.0,467818.0,1.0,0.0,0.0,316.6044418,3.0,14.0,41.72389922,1,0,0,1,0,0
0,11000,89275.0,108653.0,15.0,0.0,0.0,206.9034809,2.0,15.0,37.74304708,0,0,1,0,0,0
0,11600,89205.0,128462.0,10.0,0.0,0.0,128.1235975,0.0,21.0,37.52332471,0,1,0,0,0,0
0,8600,14762.0,66271.0,25.0,0.0,0.0,318.1492776,1.0,13.0,42.27663421,1,1,0,0,0,0
0,18900,123206.0,205608.0,4.0,0.0,0.0,201.3023718,0.0,17.0,27.52750202,0,0,1,0,0,0
0,12400,65019.0,65317.0,7.0,0.0,0.0,349.2796108,0.0,6.0,35.71441843,1,0,1,0,0,0
0,12600,83552.0,107186.0,21.0,0.0,0.0,128.6602454,4.0,24.0,28.72301763,1,0,1,0,0,0
0,21900,61468.0,87450.0,5.0,0.0,0.0,166.6108166,0.0,16.0,38.2012104,0,1,0,0,0,0
0,9300,81986.0,94513.0,2.0,3.0,0.0,173.4666667,0.0,4.0,31.89390379,0,0,1,0,0,0
0,10000,22068.0,49600.0,0.9,0.0,0.0,247.5666667,0.0,11.0,34.81826182,1,0,1,0,0,0
0,10300,45275.0,62724.0,11.0,0.0,1.0,109.3246387,3.0,34.0,37.29182499,1,0,1,0,0,0
0,17200,45900.0,68126.0,4.0,0.0,0.0,111.1259517,0.0,17.0,34.17904688,1,1,0,0,0,0
0,12900,89510.0,102628.0,20.0,0.0,0.0,117.8571727,3.0,24.0,28.53735409,1,0,1,0,0,0
0,15800,46716.0,60231.0,3.0,0.0,0.0,191.3237369,0.0,13.0,28.05360448,0,0,1,0,0,0
0,14800,60573.0,93187.0,0.0,0.0,0.0,30.00947426,2.0,3.0,39.08020712,0,0,1,0,0,0
0,20100,78915.0,119400.0,18.0,0.0,0.0,232.8267062,4.0,30.0,36.64867972,0,0,0,0,0,0
0,11100,47689.0,52910.0,21.0,1.0,1.0,224.4807501,1.0,18.0,34.94707658,1,0,0,0,0,0
0,6100,48300.0,53388.0,9.0,0.0,0.0,178.4896022,0.0,19.0,26.72002818,1,1,0,0,0,0
0,15600,62622.0,106824.0,9.0,0.0,0.0,261.0214154,0.0,11.0,34.97887956,1,0,0,1,0,0
0,8000,47154.0,65458.0,2.0,0.0,0.0,99.99378983,3.0,12.0,38.8737113,0,1,0,0,0,0
0,7000,98779.0,124827.0,9.0,0.0,0.0,421.541928,1.0,49.0,40.82887293,1,0,1,0,0,0
0,36000,204292.0,268436.0,3.0,0.0,0.0,243.2954303,0.0,31.0,30.93897745,0,0,0,1,0,0
0,27000,65019.0,38441.0,8.0,1.0,0.0,85.17950335,0.0,14.0,23.69117601,0,0,1,0,0,0
0,12300,92573.0,119325.0,2.0,1.0,2.0,157.6206429,0.0,33.0,34.77510251,0,0,0,1,0,0
0,8500,50031.0,57276.0,0.0,0.0,0.0,171.2128147,0.0,21.0,35.15870257,0,1,0,0,0,0
