LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,TARGET
19098,172352.6501223807,209069.30658942487,8.11998113843159,2.11998113843159,0.0,185.4847165836927,0.2933396205228034,25.58667924104561,37.4849706535038,0,0,0,0,0,0,1
14225,103606.02107819005,114080.86761721583,3.0,0.0,0.0,164.60998863807308,0.5013238278416483,8.021181245466373,44.28387807728489,0,0,0,0,0,0,1
24066,36598.86949779288,89235.5,3.0,1.0,0.0,179.90266479079577,0.0,16.0,40.40902386131119,0,0,0,0,0,1,1
9125,84910.72809146965,105884.71536576594,2.1619334561455372,0.20241682018192186,0.12145009210915303,45.08471597638416,1.1619334561455372,4.0120841009096075,27.274960454068665,0,0,0,0,0,0,1
9125,65019.0,25105.089025982936,2.4520772729351292,4.248516233617765,0.0,84.98537686534296,1.6497032467235528,19.293471427918163,34.81826182,0,0,1,0,0,0,1
5408,65287.670581065795,74970.80125186763,13.287611477339432,0.6277350024901722,0.0,145.38598757814404,0.3138675012450861,18.3783537148982,34.81826182,0,0,0,0,0,0,1
21439,94327.72759008601,131339.1168447539,6.489155916086422,1.3304415776230458,3.6608831552460916,181.3498658057001,2.0,18.669558422376955,34.81826182,0,0,0,0,0,0,1
17292,50509.19797715745,71190.8099830434,14.077098026392273,0.0,0.0,160.61778769080658,0.0,0.46145098680386365,34.44356789867316,0,0,1,0,0,0,1
15396,96514.36279537855,89235.5,5.323268967560211,0.0,1.0,224.57024957362358,0.0,23.595913790549737,34.81826182,0,0,0,0,0,0,1
5531,21452.284321765117,30136.817005255507,6.8134313564697635,2.8134313564697635,1.8756209043131755,127.84806946215875,3.0,14.373137287060473,34.81826182,0,0,1,0,0,0,1
9287,63481.48581213107,121730.75145540798,1.857981329003071,1.0,0.8579813290030709,77.5507723073122,0.28599377633435696,10.573943987009212,34.81826182,0,0,0,0,0,0,1
24981,121907.23049982078,150989.72246626043,1.9895413352450362,0.9690768332735926,5.8763073330943705,261.3118380268351,3.1236926669056295,30.185539000358446,34.81826182,0,0,0,0,0,0,1
13939,80644.78757681149,91270.8012180131,11.03640342833523,0.39271931433295404,1.214561371334092,155.85341627429253,1.5708772573318162,28.538333027673872,37.47686842779248,0,0,1,0,0,0,1
14776,51521.43157043058,68906.9841386138,12.722722468565511,0.0,0.0,155.67266039766832,0.7663665188606927,18.510911012573796,36.567068224961446,0,0,1,0,0,0,1
15637,49709.82890636753,71772.00354466183,5.22035400280436,0.0,0.0,184.01747051414978,0.3627138670405813,19.82371679775651,34.81826182,0,0,0,0,0,0,1
50466,70256.50427556105,171665.80796449995,0.08708544855190237,0.0,1.0,105.99559266369042,0.0,13.0,26.446354303430923,1,0,1,0,0,0,1
13479,74189.44223740423,92531.76837233208,6.651159692567983,0.5814005123866952,2.6511596925679832,173.93515529312697,0.0,31.02323825788524,41.48452361368808,0,0,0,0,0,0,1
13770,25589.057045908346,59739.54471690477,12.959281839781728,0.0,0.0,156.06166581560427,0.8430216799832098,9.529065039949629,31.56741411966026,0,0,0,0,0,0,1
9818,90994.38547797932,109747.5276226832,14.007750250728371,1.724454454280592,2.818886386429852,121.86331519148581,2.543340840710444,23.086681681420888,33.46522264804411,0,0,0,0,0,0,1
24338,64847.82493879887,89213.46965700825,21.859231035196437,0.0,2.2815379296071225,220.17794400987543,0.5630758592142451,23.703844824017807,36.37483647876644,0,0,0,0,0,0,1
24799,131999.84715481137,165000.16426046105,18.999070849917203,0.0,6.636786305702636e-05,187.6676580458098,3.9998008964108287,34.99887174632803,34.81741401514997,0,0,0,0,0,0,1
21268,99927.08688297958,126971.23574823733,14.050780354527898,0.8101560709055796,1.6203121418111592,247.21095473722986,2.4304682127167387,26.18984392909442,36.155782396544126,0,0,0,0,0,0,1
11220,75313.14657594277,96866.48229704903,20.729003973426927,0.0,4.508719394406051,183.57328202237943,2.389857710489561,34.541992053146146,34.81826182,0,0,1,0,0,0,1
9354,71400.61807404672,90472.09030631211,12.41655360884053,2.6543544862694723,1.0,172.75648868965882,0.0,24.623347919624216,34.81826182,0,1,0,0,0,0,1
2148,48637.549722414646,58023.466305885886,10.72513879267611,2.253242766172681,2.497838155884879,88.2847638939163,1.0,18.991352623539516,34.81826182,1,0,0,0,0,0,1
5795,65222.91889220522,88931.18712715303,12.59161770586405,0.0,2.2722548627573005,123.17958657064433,0.0,24.497401745165156,34.81826182,0,0,0,0,0,0,1
11380,54390.60507565394,68357.03118788305,2.0,0.6809967895052774,1.3619935790105548,20.2465823438677,2.361993579010555,15.638006420989445,29.918780824959633,0,0,1,0,0,0,1
12198,77113.59586408886,101673.06379845734,2.2895558283602733,0.6748413672715261,0.0,129.64654144772302,0.662579316364237,19.674841367271526,34.81826182,1,0,1,0,0,0,1
9184,32449.532705808175,46527.59871304386,20.94616527037955,0.0,1.6314695700345043,152.93618407742593,2.631469570034504,13.604552205224278,36.33829413024577,1,0,1,0,0,0,1
13476,65001.09749209893,89235.5,13.234643667848374,0.0,1.8844745159016414,109.42594103653464,3.768949031803283,33.266187681827304,34.81826182,0,0,0,1,0,0,1
20361,72939.51202228926,95315.6799363164,8.013240047762695,0.0,0.6578399681582032,207.2311030393345,2.6578399681582034,18.933799761186524,34.81826182,0,0,0,0,0,0,1
16944,113138.9592311633,146332.6093709989,5.0,2.6385314673238742,1.7590209782159163,123.75364145707148,2.0,58.734545433613825,59.216802755826365,0,0,0,0,0,0,1
14578,62831.24118554502,100480.33497686019,7.506276443364934,1.168758814454978,1.0125528867298677,150.67955328503837,1.5062764433649338,23.712693918009517,34.81826182,0,0,1,0,0,0,1
20874,154589.1716152185,186687.79716484703,1.8937471983335152,0.0,0.4541132147679785,231.03057322603146,0.0,27.908226429535958,34.81826182,0,0,0,0,0,0,1
10000,75371.15711656779,102333.69924935697,19.21562509564801,0.0,2.183277156281095,178.8128100882301,0.6549831468843285,24.43665543125622,34.81826182,0,0,0,0,0,0,1
5457,103812.46873836081,95859.27594874147,2.9677748000271764,0.0,3.5402814999660297,156.26105939393926,2.0322251999728236,19.556394099952442,34.81826182,0,0,0,0,0,0,1
34759,86134.83962342763,124300.3508435638,8.988068908828183,0.4047724364687273,1.0,191.60959562988737,1.6190897458749092,54.08307530651618,27.94114892107696,0,0,0,0,0,0,1
16160,49407.71336951759,77413.89678599697,2.9784545953535284,1.9784545953535284,2.0646362139394143,211.0446835752025,1.0,50.224365432727026,44.17327488521746,0,1,0,0,0,0,1
41426,65019.0,853453.0940155046,17.83935197265547,0.0,0.0,188.70856789642664,1.0,23.16064802734453,41.90282654847837,1,0,1,0,0,0,1
20491,69565.44380368108,99901.71726793108,8.670254236409694,0.7862618565513481,0.7862618565513481,139.567701784456,0.21373814344865194,23.641214430345954,34.81826182,0,0,0,0,0,0,1
41272,43763.78601589135,98413.38734747453,9.519675915152778,0.2755915649830246,0.2755915649830246,217.12911520431234,0.5511831299660492,27.13387347474537,34.81826182,0,0,0,0,0,0,1
20877,19856.956498088428,44316.15034294858,10.11777952237835,1.3176293970162198,0.0,204.7885028642283,1.0,16.36474120596756,35.20457563940782,0,0,0,0,0,0,1
26165,153773.64210834037,190607.3016605502,0.27604620934100677,0.22083696747280568,4.0,169.25256824620604,2.889581516263597,56.39893198582216,34.81826182,0,0,0,0,0,0,1
17981,13759.627749976005,23483.174846239246,2.7758315664481032,2.35733898736607,1.0,86.77012443393582,2.4909978797377237,18.963991518950895,34.81826182,1,0,1,0,0,0,1
16980,54223.60103160079,74975.7546149327,5.103007477715607,0.9871240652855491,0.0,177.44806706374757,5.9227443917132945,34.823549429347956,34.75032309759622,0,0,0,0,0,0,1
19374,72658.31905418994,104272.83955623419,4.29885401263714,0.0,1.7876960059468892,179.84759420084126,2.106151997026555,18.9776839866195,31.612822216175132,0,0,0,0,0,0,1
12894,42821.08669700872,60000.0,2.295616612332699,0.5739041530831748,1.1478083061663495,83.5221843929079,5.113150163001903,16.60856229624762,34.81826182,0,0,1,0,0,0,1
25398,26915.509542079333,57863.21171941159,3.593621635836783,0.2656036059727973,0.5312072119455946,94.73456279521648,3.132801802986399,20.195216226877587,34.81826182,0,0,0,0,0,0,1
17829,110408.06189092725,142220.17596645176,1.8986774140887976,0.9251102154926002,0.0,170.38339864637297,2.8502204309852006,24.7753306464778,34.81826182,0,0,1,0,0,0,1
10007,48276.02814655796,74749.4530706328,12.255971801709723,2.985667675896663,0.4976112793161105,117.11694825790735,1.990445117264442,8.990445117264443,34.81826182,0,0,1,0,0,0,1
9353,51483.0864663126,59122.51847882091,5.0,0.7077398570529518,0.0,57.243720486254816,0.0,13.922601429470483,34.38307004017692,0,0,0,0,0,0,1
25927,120513.91050312993,163608.9643831708,9.756568399650819,0.0,2.5363214610569353,205.5360107213141,1.0,30.245749772601453,34.81826182,0,0,0,0,0,0,1
25902,105414.57726726952,142036.76117389422,14.634084291566744,1.0,1.7560561943778288,278.88250086514734,2.0,16.927325667466054,34.81826182,0,0,0,0,0,0,1
24175,104428.89209675785,130243.47523976187,10.134596536351467,0.0,0.7612163780292889,191.54260745587925,0.7612163780292889,25.08973102423431,139.9224925172134,0,0,0,0,0,0,1
24403,131543.0902907266,165491.03409919742,16.222433378277167,0.0,0.1983976158373454,190.63015890951772,3.404807152487964,31.62724053076513,32.283865604843704,0,0,0,0,0,0,1
48386,165607.46568855748,239890.27579810587,19.3106714726873,0.46213429453746,3.77280576722476,221.66147816914145,2.53786570546254,36.90877693110096,34.81826182,0,0,0,0,0,0,1
21972,67081.98207951996,93986.49468216393,5.718746347981681,1.0698507929304006,1.6433830690231996,141.35548074633672,0.7132338619536005,43.41174179125761,36.86075647038926,0,0,0,0,0,0,1
24414,131363.28890841262,166615.00745310387,14.426271931886504,0.0,0.0,221.57182232545972,3.037109880397159,33.796387350496445,36.07728355294999,0,0,0,0,0,0,1
15349,105826.53877745756,121707.16386113447,2.7504014929009046,0.1500802985801809,0.0,144.49386823319503,0.3001605971603618,23.85152567302344,43.399814973867755,0,0,0,0,0,0,1
17366,96721.73448913789,112142.37809936763,0.045228137721868844,5.909543724556262,0.0,178.04861628360487,2.0,45.788935357297945,41.431058378749356,0,0,0,0,0,0,1
27127,61148.34884851169,35158.863591504414,10.0,3.9688809551277173,1.9922202387819294,134.18041021694768,6.953321432691576,22.836625014420516,45.13641734902118,0,0,0,0,0,0,1
15385,48856.244753306084,67196.36029552156,8.702731047413376,0.0,0.0,107.32401693355982,3.434873974138158,21.69906634081399,39.46184067846281,0,0,1,0,0,0,1
14245,45580.44226467024,82678.23094131907,5.485798485632775,0.0,0.5804422646702342,105.1049369206291,0.0,27.517346411978593,34.81826182,0,0,0,0,0,0,1
12024,66958.80088428945,79264.79646284223,5.308993367829183,0.0,0.0,159.3107562142978,0.9313348071490704,34.26595136408068,34.81826182,0,0,0,0,0,0,1
9724,38835.95224029069,61231.94480919916,11.226145626611213,0.0,0.0,112.30772577454289,0.0,18.823683861406053,30.929236701477684,0,0,1,0,0,0,1
18007,100668.55211497506,122465.1691980047,7.931592821512519,0.0,0.0,93.40059843324225,0.0,25.552114975058764,42.26362552720477,0,0,0,0,0,0,1
23759,54507.232481297375,87014.20503349953,3.8359298462726765,0.0,0.9040200439220925,214.24832578603136,0.1919599121558151,17.191959912155816,34.81826182,0,0,1,0,0,0,1
16174,65019.0,89235.5,0.58743602466829,0.8251279506634199,0.41256397533170996,102.99679195237161,0.41256397533170996,16.46179627135119,32.78844158955997,0,0,1,0,0,0,1
22081,47913.33347915364,78010.08589118083,14.258731540950306,1.7758690848702725,1.89652366051891,94.55510832175563,0.2241309151297275,25.086298103313542,36.47235254144544,0,0,0,0,0,0,1
8336,44447.26998235436,66546.19851190421,9.679044528189994,0.23986350402714207,0.7195905120814262,161.56943126087072,1.239863504027142,26.04054598389143,41.70308335166327,0,0,1,0,0,0,1
20410,97375.91756303338,124287.29238009042,3.15790157632199,0.7053709715131969,0.0,106.39722567832523,0.7053709715131969,21.357032227894425,36.894032111565714,0,0,0,0,0,0,1
6861,65019.0,72488.6773132563,7.83012206547371,0.0,2.2339755869052578,176.47012274201734,0.0,21.82026416843908,34.81826182,1,0,0,0,0,0,1
15425,58001.44163638817,76947.38027183183,1.1793170502077008,0.9098977257394514,0.0,118.86948834032003,3.1802045485210972,24.558363611831222,35.41700147976594,0,0,0,0,0,0,1
4194,41730.88454270301,76590.89285846021,0.8502684823319351,0.0,2.9086256133047126,135.18734853808544,0.18274877339057483,15.0,35.014536794108984,0,0,1,0,0,0,1
5382,65019.0,12675.639642388678,4.062646374636984,0.0,0.7656615936592459,140.97235085722733,1.234338406340754,8.0,34.81826182,1,0,0,0,0,0,1
14359,21374.522464103913,44429.51080747177,12.581545889649533,0.0,0.0,125.22588901459818,0.0,5.836908220700932,36.37715071287867,0,0,0,0,0,0,1
17241,87729.52587965898,110037.20424202971,0.503345116749186,4.96654883250814,0.0,214.35310936036964,2.172241861248643,43.41637208127035,37.05954341888357,0,0,1,0,0,0,1
2357,19073.97586956647,89235.5,21.359457731868904,0.0,1.5729718212459365,132.77912887133937,0.0,12.411875693822076,28.176489819939903,0,0,0,0,0,0,1
7217,141288.94099413237,157267.05697190316,6.373715857973765,0.0,0.22895264299562745,85.89305249343448,3.542094714008745,19.969713106519677,34.80499045641433,1,0,0,0,0,0,1
12621,36989.57607555864,89235.5,9.252287666795668,1.0,0.0,120.06727240036166,0.3784315001935016,12.864705499419495,34.81826182,0,0,0,0,0,0,1
37153,397785.96457059914,512307.534618121,4.230461226028926,0.0,0.0,193.93202474677298,0.0,21.0,43.52094475605529,0,0,0,1,0,0,1
21756,99256.72558710758,128463.73536107012,14.138038362323186,1.0,2.3232356141288055,277.4833643727711,2.7845095905807966,25.138038362323186,34.97098025780577,0,0,0,0,0,0,1
18692,29233.301098539836,89235.5,15.745225082225346,1.8300211156429143,1.3071579397449389,165.98972328465894,0.0,20.9572557128657,34.81826182,0,0,0,0,0,0,1
31500,16213.924225323144,89235.5,8.090055158294932,3.079757894523972,1.5840484210952055,88.67108994630541,2.3361936843808224,15.008581053142468,34.81826182,0,0,1,0,0,0,1
19226,63166.963506762404,83792.12154871982,0.0,1.0,0.0,88.58352890302994,0.5698663643846049,22.430133635615395,54.0722428203551,0,0,0,0,0,0,1
24796,17171.731390922818,47589.168482385976,2.044080380831033,0.0,0.0,107.15618091539714,2.362720253887355,10.406800634718389,34.81826182,0,0,1,0,0,0,1
3384,17106.880235744506,20896.14803729185,8.413215588141911,0.0,0.0,131.384375296153,1.0,11.625550452416855,28.783075509290576,1,0,1,0,0,0,1
15319,65019.0,27435.200471642696,4.331422074742408,0.0,1.0,93.51497328682989,12.641347753070626,14.769617303684752,33.19531853339783,0,0,1,0,0,0,1
8513,32395.494811968256,49583.17765463707,9.594806446692811,0.0,2.1494735226489086,52.504971808971916,1.716491174216303,18.567017651567394,29.73346559289731,0,0,0,0,0,0,1
25709,32608.555747174192,63080.19686146139,0.0340164778094838,0.0034016477809484247,0.0,218.33018500565043,0.0017008238904742123,21.986393408876207,41.19923563694561,0,0,0,0,0,0,1
5947,14705.091271645746,89235.5,14.490715484745003,1.7546422576274987,4.386605644068747,122.49430911592115,0.8773211288137494,16.649719103603864,34.81826182,0,0,1,0,0,0,1
9647,32702.801132582383,54333.40797244338,0.11646566689084148,0.0,0.0,152.07623130001684,0.05823283344542074,13.407629834117945,64.38753038770304,0,1,0,0,0,0,1
17745,41614.83456464919,63380.536046565256,8.372694730698996,0.0,0.31365263465050197,58.7372241387864,2.686347365349498,11.45017898115552,34.81826182,0,0,0,0,0,0,1
21197,69215.76285968555,106278.39367791363,11.996314535077811,0.0,0.998157267538906,97.37160451143369,0.0,21.998702893619665,18.145675664719306,0,0,0,0,0,0,1
40204,65019.0,44314.13154051588,7.0,0.16327003145316055,2.673459937093679,212.93410098010136,0.8367299685468395,16.16327003145316,34.63224568696811,0,0,1,0,0,0,1
16483,45579.8237357773,63374.55161006942,2.9455411028669616,0.9455411028669614,0.4727705514334807,173.16168899993608,2.836623308600884,45.10891779426608,39.510201963055025,0,0,0,0,0,0,1
11038,51954.85160395784,77210.78292308429,7.44171736740434,0.0,1.8233130530382637,188.99715704231045,0.9116565265191319,12.353373893923472,31.152867030766586,0,0,1,0,0,0,1
19829,154306.37930127853,186498.67292765467,2.9803519065659003,0.0,0.7292030143204811,217.35861018827208,0.0,28.45840602864096,34.81826182,0,0,0,0,0,0,1
14848,49201.05910739267,72540.6599917715,8.940892607326544,0.45390316828862387,0.45390316828862387,178.8648517669379,1.1513010560962078,21.295536963367276,34.81826182,0,0,0,0,0,0,1
18668,63601.344673434156,83217.60101138752,1.8351339526522796,1.45878348816307,0.22939174408153495,106.84996616524877,0.4587834881630699,32.405061507342936,50.771729055022995,0,0,0,0,0,0,1
16976,56825.3992973776,82019.53792105969,21.609241578806248,0.019537921059687657,4.921848315761249,319.88621461793736,4.0,27.980462078940313,34.81826182,0,0,0,1,0,0,1
18598,46581.247003009375,70794.65570138839,5.401781432870539,1.8035628657410785,1.4017814328705391,173.0873517083157,4.3928742685178435,24.0,34.81826182,0,0,0,0,0,0,1
14832,94652.26153903684,89235.5,13.633114108491487,0.0,1.0,78.09955418271713,0.0,11.58701742641362,39.91392066088419,0,0,0,0,0,0,1
15376,49065.404160557286,72792.32332844583,9.192424963343731,0.0,0.26919167888542317,161.45308422082053,1.0,22.191408614364732,34.81826182,0,0,1,0,0,0,1
12965,29218.689292232903,49274.27019316767,10.457034470271326,0.0,0.0,171.57187448320175,0.9506394972973933,8.394884021620854,38.443228405102246,0,0,0,0,0,0,1
9572,65019.0,19095.63664800045,19.119284608562786,0.0,0.0,173.77297244240052,0.2440357695718608,18.051373132111195,41.511721103788176,1,0,0,0,0,0,1
14091,72316.97746404553,97197.29131598916,10.81625210406503,0.605417368021677,0.0,134.53311619533875,0.394582631978323,21.42166947208671,34.81826182,0,0,1,0,0,0,1
12666,73793.3036671778,96594.17541903308,15.335544501097953,0.4440759164836746,0.5559240835163254,158.83867083040303,1.1118481670326508,32.45070941977753,34.81826182,0,0,1,0,0,0,1
9208,51937.70221529181,58083.09158963838,5.219826357802541,0.0,0.1099131789012705,80.09592394863752,0.219826357802541,21.219826357802543,34.367874905162374,0,0,0,0,0,0,1
26251,13550.82422192557,44714.42885315202,2.579352294110757,0.0,0.1842394495793398,188.37041380316958,1.0,7.8290775231070295,34.81826182,0,0,1,0,0,0,1
11663,72640.86746830943,84413.05064061904,2.939508028494034,0.5302459857529831,0.0,152.6117127025885,0.0,18.831487353951736,39.6891266234263,0,0,0,0,0,0,1
14388,52479.5524564941,72982.9657576858,0.8902130172048462,0.8738204273022407,2.7476408546044815,73.27196087575581,0.12617957269775926,16.74764085460448,34.81826182,0,0,0,0,0,0,1
17917,56879.786162193115,77402.45998332198,5.305992917019404,0.0,0.0,69.24004160973244,2.8233451383009935,22.62459819785424,38.08105104344515,0,0,0,0,0,0,1
13286,65343.96836205027,81075.46003264927,5.011450853856207,0.0,1.2889859582446306,103.91826241303994,2.7110140417553694,28.13304212526611,38.33944942098679,0,0,0,0,0,0,1
14772,62579.83184812616,89246.48850824083,8.359093218287711,0.0,0.0,111.49011374693964,0.24217184546042836,26.304797081777,34.81826182,0,0,0,0,0,0,1
25545,183126.91493331132,233550.14198535326,3.6725930999917393,0.10913563333608689,3.5634574666556524,226.6913303891074,2.0,40.61679536658131,34.81826182,0,0,0,0,0,0,1
4856,59209.594217601414,64098.466362883446,6.255096186226024,0.41836539540867457,1.4183653954086746,143.016251736206,1.4183653954086746,17.90817302295663,34.81826182,1,0,0,0,0,0,1
5487,24639.38128410672,35655.26071226164,1.2292304382518946,0.0,2.923589853916035,151.68602600435725,2.9490599026106903,26.43965892871759,34.81826182,0,0,1,0,0,0,1
20763,70726.89133807088,101886.02992081203,0.8182771654822799,0.6365543309645598,0.0,91.10234894293203,5.546217323858239,39.550412605078556,34.81826182,0,0,0,0,0,0,1
10527,48052.76599694185,75070.75933415469,13.824015202185166,0.0,0.6480304043703311,147.52832727201871,1.2960608087406622,22.552729704887945,34.81826182,0,0,1,0,0,0,1
49558,106016.57508804015,89235.5,0.8739752883242318,0.046234555202644856,2.046234555202645,250.7793050138061,2.9306481671960327,31.560771725574874,35.118269625663146,0,0,0,0,0,0,1
9273,84289.68712477334,111000.0,6.286210890596667,0.85515643761333,1.427578218806665,144.1882197921621,2.572421781193335,14.862108905966675,34.81826182,0,0,1,0,0,0,1
8869,63380.94265997896,77735.81611477895,3.7256327260000353,0.6604597130526279,0.0,273.52760382211585,2.660459713052628,16.734943156421092,34.81826182,0,0,0,0,0,0,1
9311,70819.50107421013,84978.49444356957,21.85818913191588,0.31860083600647093,0.0,135.37860057623072,1.681399163993529,21.24769540196441,35.35877503280707,0,0,0,0,0,0,1
30211,65019.0,50672.74278458182,0.7049240007221148,1.0,3.0,191.62047743376883,10.0,15.0,12.102863164965994,0,0,1,0,0,0,1
34819,51224.983801814225,87654.23468074424,4.233085451671656,1.0,4.090210924417838,107.23457668548303,2.0,30.202974579940136,34.81826182,0,0,1,0,0,0,1
6674,27307.27924581285,42726.7665427203,3.970658219063605,0.0,2.0,167.7971051265668,3.0856807921332003,26.143192078667997,40.862218711814435,0,0,1,0,0,0,1
14655,124139.52038356735,169269.63549046288,4.837122301404089,0.4185611507020446,0.1395203835673482,157.23303119905398,1.7209592328653036,26.907194246489777,34.81826182,0,0,0,1,0,0,1
14268,64741.06056236701,79260.39299024612,8.187755705341909,0.7811789707383588,2.2188210292616413,109.76856931061539,1.2603929902461197,22.21882102926164,34.81826182,0,0,0,0,0,0,1
9974,76747.21524800094,97796.36805784608,24.52784751999064,0.0,9.709444627686548,200.99364616020353,3.0363194215391816,26.108958264617545,34.81826182,0,0,0,0,0,0,1
8860,49972.72139227161,68000.0,18.536263668617433,0.05455721545677239,0.08183582318515858,106.17759494870707,0.08183582318515858,15.972721392271614,34.81826182,0,0,1,0,0,0,1
9833,107549.89274209097,89235.5,0.5820972399444515,0.0,5.1268541400833225,250.87497096229615,3.4179027600555485,23.0,32.76711323577794,0,0,0,0,0,0,1
15023,65019.0,26147.23124389086,1.6677844607352146,0.0,1.0,105.21620828929565,16.870886741456737,19.854747584138828,34.77918360655788,0,0,1,0,0,0,1
41230,46468.01068535869,99047.19000438094,5.716859973714342,0.6981266695872953,0.6981266695872953,209.35446927959376,1.3962533391745906,33.47190004380943,34.81826182,0,0,0,0,0,0,1
44711,160252.7969144052,231505.5938288104,5.107831360334557,0.9033562972862386,1.204475063048318,144.4488549626903,0.0,6.32349408100367,34.81826182,0,0,0,0,0,0,1
15834,88305.95150042046,117662.01271627462,4.303601342252286,0.055200244045870095,2.9171996339311947,174.08845618477042,4.88959951190826,33.171996339311946,34.81826182,0,0,0,0,0,0,1
19647,139515.31548219087,172097.88295636317,0.0034989733724948013,0.0,0.03498973372494796,101.96298963950785,6.034989733724948,17.03498973372495,32.83306408484646,0,0,1,0,0,0,1
12206,109524.22475526934,127323.5664047596,7.659711776812988,0.34028822318701235,0.0,109.21680210158617,2.659711776812988,27.465476240553237,44.449956493565246,0,0,0,0,0,0,1
15892,19878.521151401656,46826.76815185099,11.677781239745912,0.3305546900635221,0.0,84.60660923725821,0.16527734503176106,11.661109380127044,34.915176662011554,0,0,0,0,0,0,1
20641,33402.9730599472,62841.35144660884,1.8635136998868571,0.09594596665409527,0.7675677332327622,135.18558804615083,2.1918919333081908,4.014865299736002,34.81826182,0,0,1,0,0,0,1
4568,56885.37449875914,89083.77695202603,4.875407063868634,0.06229646806568301,0.06229646806568301,217.96098967596558,1.0,13.062296468065682,34.81826182,1,0,1,0,0,0,1
7554,32073.267702873312,36803.15751310405,1.3267702873313176,0.8910765708895607,0.0,211.85246688448058,0.21784685822087857,6.217846858220879,30.28360944275337,0,0,1,0,0,0,1
4843,22160.20114314885,35484.97795811582,9.143934695440262,0.0,0.14267755075995625,68.67720489300001,1.1426775507599563,6.284097956839606,34.81826182,0,0,0,0,0,0,1
27053,119893.57267418446,246405.80732278316,4.355726797950522,1.884581438360418,2.115418561639582,140.2979376394417,2.5288546404098957,21.87511032532864,34.81826182,0,0,0,0,0,0,1
18631,64808.390207372926,82600.59301534791,0.0,1.0,0.0,88.09849637632446,0.31931065947175097,23.0,53.10395955994753,0,0,0,0,0,0,1
11846,62886.22974378533,104435.51444547989,9.615518549333915,1.231037098667831,3.693111296003493,176.99978132597005,2.462074197335662,39.693111296003494,35.655710033733584,0,0,0,0,0,0,1
12731,53538.83320802464,83858.7965406807,13.342183785341172,0.1710918926705861,0.0,122.55890376242846,0.0,14.460172965964725,26.48018146640402,0,0,1,0,0,0,1
11411,86147.59800235358,109803.18013708328,10.894027466791062,0.0,1.8031801370832767,129.9974541382211,0.5904595887501698,26.479154790835484,34.81826182,0,0,0,0,0,0,1
28772,65314.2443271091,103264.1959001844,3.9629446749652244,0.0,3.0247035500231836,152.61864633346215,1.5061758875057958,32.518527662517386,39.384735837107726,0,0,0,0,0,0,1
15313,54038.69021955836,84918.3863639926,16.27810693754874,0.0,2.5303928011496564,127.24482486566627,0.8434642670498854,22.733278169910548,34.81826182,0,0,1,0,0,0,1
3098,65019.0,33156.118223201316,1.0873388661266117,0.0,0.9781652834683471,26.578846599897705,1.0,1.9563305669366942,34.81826182,1,0,1,0,0,0,1
48469,211753.11395590575,294339.12647972355,14.5031197152731,1.0,0.5960338571048808,188.67458046529669,2.0,27.384135428419523,38.88826094149413,0,0,0,1,0,0,1
19927,76349.0162476516,134068.8689216457,18.751594870870857,0.751594870870857,0.24840512912914303,165.49661959780158,4.0,20.751594870870857,40.646434746929984,0,1,0,0,0,0,1
26458,106809.57464175006,138632.10275695415,10.83336751179683,0.5833367511796829,1.1666735023593657,269.63720361849334,2.833326497640634,26.083234215789197,33.31471968257025,0,0,0,0,0,0,1
27455,79464.66259911846,115783.48406290422,10.423327173216695,0.5693308692866781,0.0,258.9961811601314,0.0,38.2736524983984,35.66524441337839,0,0,0,0,0,0,1
8126,81257.278209276,72974.21087946817,7.821086206375656,0.0,1.1789137936243441,200.7163657066116,0.0,23.821086206375657,36.00317033906013,1,0,0,0,0,0,1
15216,39962.202406983466,61365.30911893685,7.432584184303705,3.028089290125936,2.2977525529111156,109.91517064769849,2.0,33.707862266325975,34.81826182,0,0,1,0,0,0,1
11172,12211.929336521802,38362.97252150546,7.0,4.019957725393012,0.509978862696506,125.67806944261491,2.509978862696506,15.119746352358073,34.81826182,0,0,1,0,0,0,1
13928,54523.52397539499,78599.72872723197,3.0284017201083087,2.0284017201083087,0.0,147.01355497529303,0.6477321865944607,23.67613390670277,13.315769933476304,0,0,0,0,0,0,1
18401,125000.0,168867.77557328032,4.557206990598564,0.9589526214744613,0.3196508738248205,284.6659184536718,0.0,24.885586018802872,34.81826182,0,0,0,1,0,0,1
2305,24573.370905404478,35270.58351158809,8.052766406953868,0.3509221356512896,1.3509221356512895,292.4796276579342,0.0,8.35092213565129,34.81826182,1,0,1,0,0,0,1
12035,117910.28812931418,143786.60300452865,5.845678060287179,0.20576258628376087,0.0,225.45692887605836,0.10288129314188044,33.456780602871795,46.30272847991721,0,0,0,0,0,0,1
22952,17055.7953993245,39607.21994625409,2.419161390969612,0.6544055155757696,2.3088110311515395,145.74045863987516,0.0,13.727972422121152,34.81826182,0,0,1,0,0,0,1
14883,37000.0,57739.804191722935,1.6665794080761749,0.0,0.0,275.8856761931547,0.3334205919238251,44.33237348883792,34.81826182,0,0,1,0,0,0,1
5893,41306.81760833651,47422.01155910573,5.157990401051768,0.0,1.2315980802103534,159.25950771517861,1.3895884812621213,13.69479424063106,34.56964318890659,0,0,1,0,0,0,1
